Date_of_Week,Year,Month,Channel,Brand,Country,Category,Partnership,NMV,Item,ASP,PV
31/12/17,2017,Dec,LLLDD,PDT,ID,Health & Beauty,RT,13.79811759,10,1.379811759,357
14/1/18,2018,Jan,LLLDD,PRS,SG,Groceries,RT,1900.397152,301.70686,6.298819829,3556
4/2/18,2018,Feb,LLLDD,PRS,SG,Groceries,MP,0,0,,29
14/1/18,2018,Jan,LLLDD,PRS,MY,Groceries,RT,531.2862099,125.60549,4.229800862,260
29/10/17,2017,Oct,LLLDD,PRS,MY,Groceries,MP,1473.008911,215.3385,6.840434532,4708
25/3/18,2018,Mar,LLLDD,PRS,MY,Groceries,MP,2586.917928,307.3694673,8.416313928,6579
25/3/18,2018,Mar,LLLDD,PRS,SG,Groceries,MP,0,0,,37
18/3/18,2018,Mar,LLLDD,PRS,SG,Groceries,RT,1658.252571,257.6524818,6.436004651,3477
28/1/18,2018,Jan,LLLDD,PRS,MY,Groceries,RT,650.7952024,138.02952,4.714898685,411
11/2/18,2018,Feb,LLLDD,PRS,MY,Groceries,RT,711.4946486,141.1073,5.042224241,447
31/12/17,2017,Dec,LLLDD,PRS,MY,Groceries,MP,3280.831786,458.26749,7.159206921,6753
7/1/18,2018,Jan,LLLDD,PRS,SG,Groceries,MP,6.798890607,1,6.798890607,48
21/1/18,2018,Jan,LLLDD,PRS,MY,Groceries,MP,2657.961093,339.88249,7.820235439,6252
28/1/18,2018,Jan,LLLDD,PRS,SG,Groceries,RT,1992.862669,316.52111,6.296144572,3889
25/2/18,2018,Feb,LLLDD,PRS,MY,Groceries,MP,2697.467569,323.54367,8.3372596,6762
4/2/18,2018,Feb,LLLDD,PRS,MY,Groceries,RT,691.0829589,139.02972,4.970757036,442
7/1/18,2018,Jan,LLLDD,PRS,MY,Groceries,RT,795.5689364,195.14327,4.076845368,205
28/1/18,2018,Jan,LLLDD,PRS,MY,Groceries,MP,2726.906781,342.54717,7.960675257,6744
4/3/18,2018,Mar,LLLDD,PRS,SG,Groceries,MP,0,0,,41
11/2/18,2018,Feb,LLLDD,PRS,MY,Groceries,MP,2645.517499,315.2703,8.391267745,6893
25/2/18,2018,Feb,LLLDD,PRS,SG,Groceries,MP,0,0,,29
14/1/18,2018,Jan,LLLDD,PRS,MY,Groceries,MP,2540.309094,328.37749,7.735941626,5751
4/2/18,2018,Feb,LLLDD,PRS,SG,Groceries,RT,2148.881766,332.51181,6.462572762,3893
21/1/18,2018,Jan,LLLDD,PRS,SG,Groceries,MP,6.798890607,1,6.798890607,42
18/2/18,2018,Feb,LLLDD,PRS,SG,Groceries,RT,2145.348658,333.2822589,6.437032277,3850
25/2/18,2018,Feb,LLLDD,PRS,SG,Groceries,RT,2159.73066,333.2941624,6.479953457,7682
31/12/17,2017,Dec,LLLDD,PRS,SG,Groceries,MP,142.0173519,19,7.474597467,299
29/10/17,2017,Oct,LLLDD,PRS,MY,Groceries,RT,687.6939893,196,3.508642803,0
7/1/18,2018,Jan,LLLDD,PRS,SG,Groceries,RT,1717.056476,273.0258,6.288989819,3574
25/3/18,2018,Mar,LLLDD,PRS,MY,Groceries,RT,1289.162779,206.5161031,6.242432237,1095
18/2/18,2018,Feb,LLLDD,PRS,MY,Groceries,RT,695.9172648,139.14563,5.001359114,415
18/2/18,2018,Feb,LLLDD,PRS,SG,Groceries,MP,0,0,,29
18/3/18,2018,Mar,LLLDD,PRS,SG,Groceries,MP,0,0,,39
11/2/18,2018,Feb,LLLDD,PRS,SG,Groceries,RT,2164.165722,335.5478509,6.449648585,3965
31/12/17,2017,Dec,LLLDD,PRS,SG,Groceries,RT,1765.443806,281.00585,6.282587378,3484
29/10/17,2017,Oct,LLLDD,PRS,SG,Groceries,MP,313.7073662,42,7.469223006,593
29/10/17,2017,Oct,LLLDD,PRS,SG,Groceries,RT,1585.937831,254.81162,6.223961966,2287
21/1/18,2018,Jan,LLLDD,PRS,MY,Groceries,RT,543.5085624,127.24817,4.271248557,330
25/3/18,2018,Mar,LLLDD,PRS,SG,Groceries,RT,1658.004116,257.6168261,6.435930997,3545
18/2/18,2018,Feb,LLLDD,PRS,MY,Groceries,MP,2577.934509,308.51751,8.355877462,6765
18/3/18,2018,Mar,LLLDD,PRS,MY,Groceries,MP,2599.616941,308.4563886,8.427826551,6578
25/2/18,2018,Feb,LLLDD,PRS,MY,Groceries,RT,756.3984125,147.36039,5.132983243,423
4/2/18,2018,Feb,LLLDD,PRS,MY,Groceries,MP,2697.124915,320.95137,8.403531399,6795
7/1/18,2018,Jan,LLLDD,PRS,MY,Groceries,MP,3028.215668,397.13167,7.625218275,6202
18/3/18,2018,Mar,LLLDD,PRS,MY,Groceries,RT,1075.285533,182.0108233,5.907810936,842
28/1/18,2018,Jan,LLLDD,PRS,SG,Groceries,MP,6.845993017,1,6.845993017,36
4/3/18,2018,Mar,LLLDD,PRS,MY,Groceries,MP,2540.88456,305.44106,8.318739335,6541
4/3/18,2018,Mar,LLLDD,PRS,MY,Groceries,RT,781.5345144,149.67994,5.221371109,0
4/3/18,2018,Mar,LLLDD,PRS,SG,Groceries,RT,1727.797623,268.5060184,6.434856221,3369
31/12/17,2017,Dec,LLLDD,PRS,MY,Groceries,RT,1473.381335,388.7218,3.790323402,150
21/1/18,2018,Jan,LLLDD,PRS,SG,Groceries,RT,2003.622947,320.12732,6.258831477,3746
11/2/18,2018,Feb,LLLDD,PRS,SG,Groceries,MP,0,0,,29
2/4/17,2017,Apr,LLLDD,PRS,MY,Groceries,MP,816.3309228,154.35156,5.288776627,3718
14/1/18,2018,Jan,LLLDD,PRS,SG,Groceries,MP,6.798890607,1,6.798890607,44
28/1/18,2018,Jan,LLLDD,PTA,MY,Groceries,RT,2434.336569,751.93273,3.237439297,13307
18/3/18,2018,Mar,LLLDD,PTA,MY,Groceries,MP,721.2864955,155,4.653461261,3482
11/2/18,2018,Feb,LLLDD,PTA,MY,Groceries,RT,2452.546861,734.93273,3.337103875,12823
21/1/18,2018,Jan,LLLDD,PTA,MY,Groceries,MP,1255.885586,289.86179,4.332704861,4345
25/3/18,2018,Mar,LLLDD,PTA,MY,Groceries,MP,727.7450918,158.968987,4.577906078,3504
25/3/18,2018,Mar,LLLDD,PTA,MY,Groceries,RT,1687.877135,547.93273,3.080445907,9775
18/3/18,2018,Mar,LLLDD,PTA,MY,Groceries,RT,1687.877135,547.93273,3.080445907,9739
31/12/17,2017,Dec,LLLDD,PTA,MY,Groceries,MP,1271.452739,292.86179,4.341477046,4735
4/2/18,2018,Feb,LLLDD,PTA,MY,Groceries,RT,3739.39415,1016.93273,3.677130296,16840
4/2/18,2018,Feb,LLLDD,PTA,MY,Groceries,MP,0,0,,260
7/1/18,2018,Jan,LLLDD,PTA,MY,Groceries,RT,2375.349305,748.70075,3.172628457,13262
4/3/18,2018,Mar,LLLDD,PTA,MY,Groceries,MP,713.4727162,155,4.603049782,249
14/1/18,2018,Jan,LLLDD,PTA,MY,Groceries,RT,2375.349305,748.70075,3.172628457,12995
7/1/18,2018,Jan,LLLDD,PTA,MY,Groceries,MP,1255.885586,289.86179,4.332704861,4349
18/2/18,2018,Feb,LLLDD,PTA,MY,Groceries,MP,1286.847289,282,4.56328826,4354
25/2/18,2018,Feb,LLLDD,PTA,MY,Groceries,RT,2452.546861,734.93273,3.337103875,12787
21/1/18,2018,Jan,LLLDD,PTA,MY,Groceries,RT,2375.349305,748.70075,3.172628457,13122
14/1/18,2018,Jan,LLLDD,PTA,MY,Groceries,MP,1255.885586,289.86179,4.332704861,4286
4/3/18,2018,Mar,LLLDD,PTA,MY,Groceries,RT,1669.592169,547.93273,3.047075083,0
31/12/17,2017,Dec,LLLDD,PTA,MY,Groceries,RT,3099.867211,984.70075,3.148029704,20618
28/1/18,2018,Jan,LLLDD,PTA,MY,Groceries,MP,1288.960984,291,4.429419189,4490
11/2/18,2018,Feb,LLLDD,PTA,MY,Groceries,MP,1286.847289,282,4.56328826,4367
25/2/18,2018,Feb,LLLDD,PTA,MY,Groceries,MP,1286.847289,282,4.56328826,4315
29/10/17,2017,Oct,LLLDD,PTA,MY,Groceries,MP,33.56028648,5,6.712057296,1627
29/10/17,2017,Oct,LLLDD,PTA,MY,Groceries,RT,6091.975261,1728.9115,3.523589993,4039
18/2/18,2018,Feb,LLLDD,PTA,MY,Groceries,RT,2452.546861,734.93273,3.337103875,12810
29/10/17,2017,Oct,LLLDD,PDS,ID,Health & Beauty,RT,21517.08803,8787.32113,2.44865161,285843
29/10/17,2017,Oct,LLLDD,PDS,TH,Health & Beauty,MP,55747.52244,2939.62184,18.96418161,123603
4/2/18,2018,Feb,LLLDD,PDS,VN,Health & Beauty,RT,55104.48963,8108.1605,6.796176473,553318
7/1/18,2018,Jan,LLLDD,PDS,VN,Health & Beauty,RT,59567.04608,8490.03552,7.016112705,668870
7/1/18,2018,Jan,LLLDD,PDS,VN,Health & Beauty,MP,122.2884914,27.65107,4.422559107,1289
18/2/18,2018,Feb,LLLDD,PDS,PH,Health & Beauty,RT,106640.3671,24565.20931,4.341113718,591276
28/1/18,2018,Jan,LLLDD,PDS,PH,Health & Beauty,MP,1646.581188,382.47716,4.305044484,33783
31/12/17,2017,Dec,LLLDD,PDS,TH,Health & Beauty,MP,85860.38751,7035.24202,12.20432606,271526
31/12/17,2017,Dec,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,291
2/4/17,2017,Apr,LLLDD,PDS,ID,Health & Beauty,RT,38875.25667,16148.18628,2.407406999,608537
7/1/18,2018,Jan,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,304
25/3/18,2018,Mar,LLLDD,PDS,TH,Health & Beauty,MP,44865.46307,5504.073638,8.151319554,208179
28/1/18,2018,Jan,LLLDD,PDS,ID,Health & Beauty,RT,226593.3294,139443.8619,1.624978871,1133792
11/2/18,2018,Feb,LLLDD,PDS,PH,Health & Beauty,MP,3874.573441,899.67496,4.306636967,31757
11/2/18,2018,Feb,LLLDD,PDS,TH,Health & Beauty,MP,80576.001,6094.96563,13.22009112,219179
7/1/18,2018,Jan,LLLDD,PDS,PH,Health & Beauty,RT,113230.6452,25717.87493,4.402799435,658783
18/2/18,2018,Feb,LLLDD,PDS,VN,Health & Beauty,RT,56150.9924,8388.87911,6.693503585,558782
18/3/18,2018,Mar,LLLDD,PDS,VN,Health & Beauty,MP,141.3166961,31.79918,4.444035855,1124
11/2/18,2018,Feb,LLLDD,PDS,PH,Health & Beauty,RT,103458.4151,23467.99835,4.408489107,577971
11/2/18,2018,Feb,LLLDD,PDS,VN,Health & Beauty,RT,56033.51017,8343.09774,6.716151712,559957
25/2/18,2018,Feb,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,604
2/4/17,2017,Apr,LLLDD,PDS,VN,Health & Beauty,RT,5512.104342,863.16434,6.385926859,62117
14/1/18,2018,Jan,LLLDD,PDS,VN,Health & Beauty,MP,134.0035593,30.00925,4.465408477,1262
29/10/17,2017,Oct,LLLDD,PDS,VN,Health & Beauty,RT,34663.59268,5032.93178,6.887355959,243941
4/2/18,2018,Feb,LLLDD,PDS,ID,Health & Beauty,RT,301320.4486,201981.6379,1.491820998,1470950
4/2/18,2018,Feb,LLLDD,PDS,PH,Health & Beauty,RT,101245.5374,22767.19917,4.446991335,566139
21/1/18,2018,Jan,LLLDD,PDS,ID,Health & Beauty,RT,190664.8239,118831.1754,1.604501707,1168197
21/1/18,2018,Jan,LLLDD,PDS,TH,Health & Beauty,MP,77588.51996,5952.96362,13.03359552,223611
25/3/18,2018,Mar,LLLDD,PDS,PH,Health & Beauty,RT,103830.6865,24090.93357,4.309948648,619997
28/1/18,2018,Jan,LLLDD,PDS,PH,Health & Beauty,RT,100636.9626,22545.30039,4.463766765,619250
28/1/18,2018,Jan,LLLDD,PDS,VN,Health & Beauty,MP,132.9061959,29.78981,4.461465041,1283
11/2/18,2018,Feb,LLLDD,PDS,VN,Health & Beauty,MP,127.121649,28.72628,4.425273617,1112
25/2/18,2018,Feb,LLLDD,PDS,VN,Health & Beauty,RT,56726.58501,8574.6172,6.615640523,565760
31/12/17,2017,Dec,LLLDD,PDS,PH,Health & Beauty,RT,133478.7355,30722.98338,4.344588994,798832
31/12/17,2017,Dec,LLLDD,PDS,PH,Health & Beauty,MP,3.099818274,0.95312,3.252285414,3209
14/1/18,2018,Jan,LLLDD,PDS,TH,Health & Beauty,MP,76898.22016,5878.39688,13.08149513,222737
29/10/17,2017,Oct,LLLDD,PDS,PH,Health & Beauty,RT,41799.82986,9410.55282,4.441803862,465579
29/10/17,2017,Oct,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,216
4/2/18,2018,Feb,LLLDD,PDS,TH,Health & Beauty,MP,80231.28545,6054.36115,13.25181691,216913
4/2/18,2018,Feb,LLLDD,PDS,ID,Health & Beauty,MP,7450.136722,2075.57817,3.589427192,729502
7/1/18,2018,Jan,LLLDD,PDS,ID,Health & Beauty,RT,263530.3774,170509.002,1.54555111,1465498
21/1/18,2018,Jan,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,302
25/3/18,2018,Mar,LLLDD,PDS,ID,Health & Beauty,RT,262668.0523,157584.2587,1.666841945,1417280
25/3/18,2018,Mar,LLLDD,PDS,VN,Health & Beauty,MP,144.2334541,32.51045833,4.436524782,1178
4/3/18,2018,Mar,LLLDD,PDS,PH,Health & Beauty,MP,3460.824006,832.97468,4.154776957,30869
4/3/18,2018,Mar,LLLDD,PDS,ID,Health & Beauty,MP,64124.52909,59222.38978,1.082775101,365314
4/3/18,2018,Mar,LLLDD,PDS,VN,Health & Beauty,MP,134.3706902,30.26666,4.439561228,1021
31/12/17,2017,Dec,LLLDD,PDS,ID,Health & Beauty,RT,263993.6719,170865.7021,1.545036064,1498742
31/12/17,2017,Dec,LLLDD,PDS,VN,Health & Beauty,MP,132.9071716,29.62763,4.485919786,1309
2/4/17,2017,Apr,LLLDD,PDS,ID,Health & Beauty,MP,51449.87651,27579.97877,1.865479192,725240
14/1/18,2018,Jan,LLLDD,PDS,VN,Health & Beauty,RT,58567.9853,8292.62916,7.062655784,641400
4/2/18,2018,Feb,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,284
7/1/18,2018,Jan,LLLDD,PDS,PH,Health & Beauty,MP,3.099818274,0.95312,3.252285414,2790
21/1/18,2018,Jan,LLLDD,PDS,VN,Health & Beauty,RT,58639.23245,8372.15747,7.004076627,640964
18/2/18,2018,Feb,LLLDD,PDS,TH,Health & Beauty,MP,83231.62251,6481.86477,12.84069098,227499
11/2/18,2018,Feb,LLLDD,PDS,ID,Health & Beauty,RT,253394.8391,151468.4543,1.672921535,1287000
25/2/18,2018,Feb,LLLDD,PDS,ID,Health & Beauty,RT,267911.259,160616.8105,1.668015061,1360529
31/12/17,2017,Dec,LLLDD,PDS,ID,Health & Beauty,MP,38153.3242,25725.26335,1.483107235,1155233
2/4/17,2017,Apr,LLLDD,PDS,PH,Health & Beauty,RT,65541.38514,22971.47261,2.853164281,538754
29/10/17,2017,Oct,LLLDD,PDS,ID,Health & Beauty,MP,25090.83059,7064.94423,3.55145487,1256382
7/1/18,2018,Jan,LLLDD,PDS,ID,Health & Beauty,MP,31109.65149,23909.14615,1.301161125,1012595
18/2/18,2018,Feb,LLLDD,PDS,ID,Health & Beauty,RT,262709.8682,155087.1956,1.69394944,1319719
18/2/18,2018,Feb,LLLDD,PDS,PH,Health & Beauty,MP,3951.005748,918.58381,4.30119245,32509
18/3/18,2018,Mar,LLLDD,PDS,TH,Health & Beauty,MP,44412.8558,5433.223399,8.174310632,207350
28/1/18,2018,Jan,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,312
28/1/18,2018,Jan,LLLDD,PDS,TH,Health & Beauty,MP,79356.97492,6142.91838,12.91844853,226199
11/2/18,2018,Feb,LLLDD,PDS,ID,Health & Beauty,MP,64967.66792,56962.64972,1.140531001,982108
11/2/18,2018,Feb,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,312
25/2/18,2018,Feb,LLLDD,PDS,PH,Health & Beauty,MP,3946.999109,917.41802,4.302290802,32819
14/1/18,2018,Jan,LLLDD,PDS,ID,Health & Beauty,RT,189631.6412,118327.2617,1.60260314,1174734
4/2/18,2018,Feb,LLLDD,PDS,VN,Health & Beauty,MP,143.5273835,30.43977,4.715127068,1106
21/1/18,2018,Jan,LLLDD,PDS,PH,Health & Beauty,RT,97736.42688,22200.85299,4.402372599,614399
18/3/18,2018,Mar,LLLDD,PDS,PH,Health & Beauty,MP,3528.430163,856.22344,4.120922178,30999
18/3/18,2018,Mar,LLLDD,PDS,ID,Health & Beauty,MP,63601.17423,59035.30828,1.077341274,374136
18/3/18,2018,Mar,LLLDD,PDS,ID,Health & Beauty,RT,270636.104,166509.5353,1.625348984,1405385
2/4/17,2017,Apr,LLLDD,PDS,TH,Health & Beauty,MP,14469.64754,1143.81832,12.65030231,81238
21/1/18,2018,Jan,LLLDD,PDS,ID,Health & Beauty,MP,25699.04696,18582.84264,1.382944873,984021
21/1/18,2018,Jan,LLLDD,PDS,VN,Health & Beauty,MP,132.1235026,29.6152,4.461340885,1284
25/3/18,2018,Mar,LLLDD,PDS,VN,Health & Beauty,RT,57111.95675,9043.737061,6.315083728,568515
25/3/18,2018,Mar,LLLDD,PDS,PH,Health & Beauty,MP,3609.852521,863.859993,4.178747193,29574
25/3/18,2018,Mar,LLLDD,PDS,ID,Health & Beauty,MP,60968.40928,56174.54516,1.085338726,374855
25/3/18,2018,Mar,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,415
18/2/18,2018,Feb,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,123
18/3/18,2018,Mar,LLLDD,PDS,VN,Health & Beauty,RT,56710.14202,9113.17595,6.222873599,558862
18/3/18,2018,Mar,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,405
28/1/18,2018,Jan,LLLDD,PDS,VN,Health & Beauty,RT,61166.79264,8842.29561,6.917524061,574351
4/3/18,2018,Mar,LLLDD,PDS,PH,Health & Beauty,RT,105324.8573,24197.97814,4.352630485,585744
4/3/18,2018,Mar,LLLDD,PDS,VN,Health & Beauty,RT,53128.96168,8427.63073,6.304139726,526235
14/1/18,2018,Jan,LLLDD,PDS,ID,Health & Beauty,MP,25605.03842,18514.20707,1.382994061,983622
14/1/18,2018,Jan,LLLDD,PDS,SG,Health & Beauty,RT,0,0,,305
25/2/18,2018,Feb,LLLDD,PDS,TH,Health & Beauty,MP,84972.1654,6672.23317,12.73519124,235822
25/2/18,2018,Feb,LLLDD,PDS,ID,Health & Beauty,MP,61758.80274,53547.61534,1.153343661,999028
14/1/18,2018,Jan,LLLDD,PDS,PH,Health & Beauty,MP,3.099818274,0.95312,3.252285414,2767
7/1/18,2018,Jan,LLLDD,PDS,TH,Health & Beauty,MP,82664.52745,6644.83596,12.44041658,246484
18/3/18,2018,Mar,LLLDD,PDS,PH,Health & Beauty,RT,102610.6552,23833.00818,4.305400915,588140
28/1/18,2018,Jan,LLLDD,PDS,ID,Health & Beauty,MP,63056.49261,54690.8712,1.152961934,1188457
4/3/18,2018,Mar,LLLDD,PDS,ID,Health & Beauty,RT,273723.3215,167112.2711,1.637960634,1370835
25/2/18,2018,Feb,LLLDD,PDS,PH,Health & Beauty,RT,107600.4675,24699.79124,4.356331051,601388
31/12/17,2017,Dec,LLLDD,PDS,VN,Health & Beauty,RT,61438.49915,8837.64166,6.951911099,687010
2/4/17,2017,Apr,LLLDD,PDS,PH,Health & Beauty,MP,0,0,,7389
14/1/18,2018,Jan,LLLDD,PDS,PH,Health & Beauty,RT,98020.3865,22246.96385,4.406011857,611585
4/2/18,2018,Feb,LLLDD,PDS,PH,Health & Beauty,MP,3871.512226,892.63801,4.337158157,28938
21/1/18,2018,Jan,LLLDD,PDS,PH,Health & Beauty,MP,3.099818274,0.95312,3.252285414,2768
18/2/18,2018,Feb,LLLDD,PDS,ID,Health & Beauty,MP,65874.30001,57632.67063,1.143002733,991515
18/2/18,2018,Feb,LLLDD,PDS,VN,Health & Beauty,MP,127.121649,28.72628,4.425273617,1123
25/2/18,2018,Feb,LLLDD,PDS,VN,Health & Beauty,MP,134.9376618,30.36388,4.444019071,1157
10/12/17,2017,Dec,SE,PDS,TH,Others,RT,299.0177676,49,6.102403421,527
14/1/18,2018,Jan,LLLDD,PRT,VN,Home Appliances,RT,16469.84334,219.04305,75.18998363,58471
7/1/18,2018,Jan,LLLDD,PRT,PH,Home Appliances,MP,31776.7196,1483.65243,21.41790015,58120
21/1/18,2018,Jan,LLLDD,PRT,PH,Kitchen & Dining,RT,29575.87255,423.24064,69.87956674,53467
21/1/18,2018,Jan,LLLDD,PRT,ID,Home Appliances,RT,139472.8643,10430.78507,13.37127199,226406
25/3/18,2018,Mar,LLLDD,PRT,PH,Home Appliances,MP,36280.48318,1669.934348,21.72569432,60484
31/12/17,2017,Dec,LLLDD,PRT,PH,Kitchen & Dining,MP,14321.47845,870.31964,16.45542372,27864
31/12/17,2017,Dec,LLLDD,PRT,PH,Home Appliances,MP,37104.90207,1735.73603,21.37704203,67067
2/4/17,2017,Apr,LLLDD,PRT,PH,Home & Living,RT,62794.53714,1583.59311,39.65320179,121183
14/1/18,2018,Jan,LLLDD,PRT,PH,Kitchen & Dining,MP,12068.99484,746.31964,16.17134829,25409
14/1/18,2018,Jan,LLLDD,PRT,ID,Home Appliances,RT,136244.1433,10116.78977,13.46713201,242732
7/1/18,2018,Jan,LLLDD,PRT,PH,Kitchen & Dining,RT,29575.87255,423.24064,69.87956674,53582
7/1/18,2018,Jan,LLLDD,PRT,ID,Home Appliances,RT,142194.4729,10477.6198,13.57125717,264493
18/3/18,2018,Mar,LLLDD,PRT,PH,Home Appliances,MP,34428.24857,1615.65735,21.30912757,58350
4/3/18,2018,Mar,LLLDD,PRT,PH,Home Appliances,MP,33270.35132,1537.36153,21.64120194,54993
25/2/18,2018,Feb,LLLDD,PRT,ID,Home Appliances,RT,137895.2683,11098.74974,12.42439657,177774
7/1/18,2018,Jan,LLLDD,PRT,VN,Home Appliances,RT,17316.65819,231.64279,74.75586954,59277
18/3/18,2018,Mar,LLLDD,PRT,PH,Kitchen & Dining,MP,3489.483252,198,17.62365279,12589
4/3/18,2018,Mar,LLLDD,PRT,PH,Kitchen & Dining,RT,12338.01629,171.47987,71.95023117,23607
4/2/18,2018,Feb,LLLDD,PRT,ID,Home Appliances,RT,131084.0613,10470.08816,12.51986223,171096
18/2/18,2018,Feb,LLLDD,PRT,PH,Home Appliances,MP,30932.85574,1445.12894,21.40491058,52381
25/2/18,2018,Feb,LLLDD,PRT,PH,Kitchen & Dining,MP,5220.246516,287,18.18901225,13709
4/2/18,2018,Feb,LLLDD,PRT,VN,Home Appliances,RT,16029.0893,216.63719,73.99047826,48947
25/3/18,2018,Mar,LLLDD,PRT,ID,Home Appliances,RT,116875.3982,9099.458593,12.84421453,193048
18/2/18,2018,Feb,LLLDD,PRT,VN,Home Appliances,RT,17262.05597,233.11821,74.04850942,49682
28/1/18,2018,Jan,LLLDD,PRT,PH,Kitchen & Dining,RT,30076.36896,425.47987,70.68811261,53336
28/1/18,2018,Jan,LLLDD,PRT,VN,Home Appliances,RT,17200.70193,228.63163,75.23325593,58592
28/1/18,2018,Jan,LLLDD,PRT,PH,Home Appliances,MP,29633.58485,1386.17095,21.37801608,49682
4/3/18,2018,Mar,LLLDD,PRT,ID,Home Appliances,RT,125741.3741,10086.33386,12.46650922,143839
11/2/18,2018,Feb,LLLDD,PRT,PH,Home Appliances,MP,29975.79651,1415.12732,21.18240252,51797
11/2/18,2018,Feb,LLLDD,PRT,VN,Home Appliances,RT,16639.08843,224.98684,73.95582972,49438
4/2/18,2018,Feb,LLLDD,PRT,PH,Home Appliances,MP,29638.71252,1401.02249,21.15505835,50969
4/2/18,2018,Feb,LLLDD,PRT,PH,Kitchen & Dining,RT,19490.3814,480.47987,40.56440784,42736
21/1/18,2018,Jan,LLLDD,PRT,PH,Kitchen & Dining,MP,12068.99484,746.31964,16.17134829,25571
21/1/18,2018,Jan,LLLDD,PRT,VN,Home Appliances,RT,16870.37209,224.19246,75.24950701,58577
18/2/18,2018,Feb,LLLDD,PRT,PH,Kitchen & Dining,RT,14270.13489,193.47987,73.75513994,29213
11/2/18,2018,Feb,LLLDD,PRT,PH,Kitchen & Dining,MP,5220.246516,287,18.18901225,13671
29/10/17,2017,Oct,LLLDD,PRT,ID,Home Appliances,RT,38.13520909,1.0198,37.39479221,65233
7/1/18,2018,Jan,LLLDD,PRT,PH,Kitchen & Dining,MP,12068.99484,746.31964,16.17134829,25479
18/3/18,2018,Mar,LLLDD,PRT,ID,Home Appliances,RT,123328.0552,10134.54132,12.1690811,145832
4/3/18,2018,Mar,LLLDD,PRT,PH,Kitchen & Dining,MP,3580.014837,198,18.08088302,11932
4/3/18,2018,Mar,LLLDD,PRT,VN,Home Appliances,RT,16650.94414,225.9208,73.70257247,49341
11/2/18,2018,Feb,LLLDD,PRT,PH,Kitchen & Dining,RT,14270.13489,193.47987,73.75513994,29203
31/12/17,2017,Dec,LLLDD,PRT,VN,Home Appliances,RT,18075.26744,240.01108,75.3101375,72639
2/4/17,2017,Apr,LLLDD,PRT,ID,Home Appliances,RT,43838.07602,2275.82058,19.26253607,735856
29/10/17,2017,Oct,LLLDD,PRT,PH,Kitchen & Dining,RT,45580.05075,1489.16262,30.60783969,103146
25/3/18,2018,Mar,LLLDD,PRT,PH,Kitchen & Dining,RT,12026.01195,171.47987,70.13075031,24366
25/3/18,2018,Mar,LLLDD,PRT,PH,Kitchen & Dining,MP,3489.483252,198,17.62365279,12754
25/3/18,2018,Mar,LLLDD,PRT,VN,Home Appliances,RT,16486.7908,223.7781171,73.67472305,51360
25/2/18,2018,Feb,LLLDD,PRT,PH,Home Appliances,MP,32010.00963,1493.79132,21.42870239,53299
31/12/17,2017,Dec,LLLDD,PRT,ID,Home Appliances,RT,152967.5485,10879.40785,14.06028257,348919
28/1/18,2018,Jan,LLLDD,PRT,ID,Home Appliances,RT,143753.0911,11041.94675,13.01881764,225334
11/2/18,2018,Feb,LLLDD,PRT,ID,Home Appliances,RT,134586.7892,10800.10857,12.46161447,172585
14/1/18,2018,Jan,LLLDD,PRT,PH,Kitchen & Dining,RT,29575.87255,423.24064,69.87956674,53246
14/1/18,2018,Jan,LLLDD,PRT,PH,Home Appliances,MP,26953.72306,1261.7254,21.36259052,46974
21/1/18,2018,Jan,LLLDD,PRT,PH,Home Appliances,MP,27782.93411,1321.59963,21.02220179,48311
18/3/18,2018,Mar,LLLDD,PRT,PH,Kitchen & Dining,RT,12026.01195,171.47987,70.13075031,24184
25/2/18,2018,Feb,LLLDD,PRT,VN,Home Appliances,RT,17781.97556,239.16597,74.34994018,50558
31/12/17,2017,Dec,LLLDD,PRT,PH,Kitchen & Dining,RT,33611.99643,473.73844,70.95053641,62266
18/2/18,2018,Feb,LLLDD,PRT,PH,Kitchen & Dining,MP,5220.246516,287,18.18901225,13683
18/2/18,2018,Feb,LLLDD,PRT,ID,Home Appliances,RT,134045.8595,10746.56031,12.4733734,173766
18/3/18,2018,Mar,LLLDD,PRT,VN,Home Appliances,RT,16689.93903,226.11079,73.81310297,50891
28/1/18,2018,Jan,LLLDD,PRT,PH,Kitchen & Dining,MP,12259.41881,749,16.36771537,25734
25/2/18,2018,Feb,LLLDD,PRT,PH,Kitchen & Dining,RT,14270.13489,193.47987,73.75513994,29322
2/4/17,2017,Apr,LLLDD,RXN,SG,Health & Beauty,MP,145.355833,49.16667,2.956389624,476
4/2/18,2018,Feb,LLLDD,RXN,TH,Health & Beauty,MP,6726.656329,1303.16585,5.161780697,27876
4/2/18,2018,Feb,LLLDD,RXN,MY,Health & Beauty,MP,1633.694738,389.47501,4.194607347,12658
